description,name,price,url
Prestige Series. Body: Ash. 5-Piece Super Wizard HP maple / walnut neck. Fretboard: Birdseye maple. Fretboard binding. 24 Jumbo frets with Prestige fret edge treatment. Scale: 648 mm. Nut width: 43 mm. Fretboard radius: 430 mm. Pickups: 1 DiMarzio Air Norton and 1 The Tone Zone humbucker. Gibraltar Standard II bridge. Gotoh MG-T locking machine heads. Hardware: Cosmo Black. Colour: Nebula Green Burst. Incl. hardshell case and multitool. Electric Guitar,Ibanez RG652AHMFX-NGB,"€1,435",https://www.thomann.de/ie/ibanez_rg652ahmfx_ngb.htm
"Poplar body. Quilted maple top. Bolt-on maple neck. Amaranth fretboard. Pearloid Sharkfin fretboard inlays. Scale length: 648 mm (25.51""). Compound fretboard radius: 305 - 406 mm (12""- 16""). Nut width: 43 mm (1.69""). Floyd Rose licensed Jackson locking nut. 24 Jumbo frets. Pickups: 2 Jackson high-output humbuckers. 1 x Volume and 1 x tone control. 3-Way switch. Floyd Roselicensed Jackson double-locking tremolo. Jackson sealed die-cast machine heads. Black hardware. Strings: NPS .009""- .042"". Colour: Transparent Green Burst. Electric Guitar",Jackson JS32Q DKA Dinky AH TGB,€387,https://www.thomann.de/ie/jackson_js32q_dka_dinky_ah_tgb.htm
Body: Alder. Neck: Maple. Fretboard: Maple. 22 Jumbo frets. Scale: 648 mm. Nut width: 43 mm. Grover Mini Rotomatic machine heads. Recessed Floyd Rose FRT-O2000 double locking tremolo. Pickups: Seymour Duncan JB SH-4 humbucker (Bridge) and Seymour Duncan '59 SH1N humbucker (Neck). Switch: 3-Way toggle. Volume with push-pull coil split. No-load tone control. Chrome hardware. Colour: Matte Blue Frost. Electric Guitar,Charvel Pro Mod San Dimas 1 HH FR MBF,€955,https://www.thomann.de/ie/charvel_pro_mod_san_dimas_1_hh_fr_mbf.htm
"Michael Landau Signature 1963 Relic Stratocaster. Artist Series. Body: Select lightweight alder. Maple neck. Custom C shape. 21 Narrow jumbo frets. Rosewood fretboard. Scale 648 mm. Nut width 42 mm. Pickups: Custom Shop Fat '50s single coil. 5-Way switch, 1x volume and 2x tone control. Nickel/Chrome hardware. Vintage-style synchronized tremolo. 3-Plys mint green pickguard. Finish: Fiesta Red over 3 Color Sunburst. Incl. Case, strap and certificate of authenticity. Electric Guitar",Fender Michael Landau 63 RelicStratFR,"€4,080",https://www.thomann.de/ie/fender_michael_landau_63_relicstratfr.htm
"ESP LTD MH-1000 Evertune Snow White; ST-Style Electric Guitar; Body: Mahogany (Khaya Ivorensis); Top: Maple; Neck: Maple; Fingerboard: Ebony (Diospyros Crassiflora); Neck Mount: Set; Neck Shape: Thin U; 24 Stainless Steel X-Jumbo frets; Nut Width: 42 mm (1,65""); Scale: 648 mm (25,5""); Fingerbard Radius: 350 mm (13,78""); Pickups: Fishman Fluence Modern Humbucker Ceramic Brushed Stainless (Bridge), Fishman Fluence Modern Humbucker Alnico Brushed Stainless  (Neck); Controls: Volume, Tone (Push- Pull); Switch: 3-Way; Bridge: Evertune (F model); Hardware Finish: Black; Tuners: Grover; Colour: Snow White; Stock Strings: D'Addario XL120 (.009-.042)",ESP LTD MH-1000 Evertune SW,"€1,635",https://www.thomann.de/ie/esp_ltd_mh_1000_evertune_sw_515037.htm
Body: Alder. Top: Maple. Neck: Tinted maple. Scale: 648 mm. Fretboard: Rosewood (dalbergia latifolia). Black TUSQ-XL nut. Grover locking machine heads. Hardtail bridge. 1 x Duncan SP 90 pickup. 1 x Duncan Custom 5 pickup. Tone knob with split function for bridge pickup. Colour: Root beer. Electric Guitar,Yamaha Pacifica 611HFM RTB,€655,https://www.thomann.de/ie/yamaha_pacifica_611hfm_rb.htm
"Body: Basswood. Neck: Maple. Neck profile: C. Fretboard: Indian Laurel (Laurel). Fretboard radius: 241 mm/9.5"". 21 Medium frets. Scale: 648 mm. Nut width: 42 mm. Pickups: 3 single coils. Standard synchronized tremolo. Strings: Fender 250L Strings (009-042). Colour: Black. Electric Guitar",Fender Squier Bullet Strat BK,€138,https://www.thomann.de/ie/fender_squier_bullet_strat_bk.htm
"Harley Benton Fusion-III HSH Roasted FBB Trans Flamed Bengal Burst; pro series, st-style electric guitar; comfort body contour with matched headstock; body: sapele (entandrophragma cylindricum); top: ultra flame maple veneer; neck: roasted canadian flame maple; neck mount: bolt on; neck form: modern-c; fingerboard: roasted maple; inlays: dot; 24 medium jumbo Blacksmith stainless steel frets; Graphtech TUSQ XL nut; nut width: 42 mm (1,654""); scale: 648 mm (25,512""); fingerboard radius: 305 mm (12,008""); binding: natural wooden; pickups: Roswell HAF-B alinco-5 (bridge) - Roswell S74-C BK alnico-5 (middle) - Roswell HAF-N alnico (neck); controls: 1x master volume, 1x master tone push/pull (single-coil/humbucker); switch: 5-way; tremolo: Wilkinson 50IIK 2-point; hardware finish: chrome; tuners: WSC staggered locking die-cast; colour: gloss trans flamed bengal burst; original strings: 0.10 - 0.46",Harley Benton Fusion-III HSH Roasted B-Stock,€299,https://www.thomann.de/ie/harley_benton_fusion_iii_hsh_roasted_b_stock_523681.htm
"Body: Poplar. Neck: Maple. Fretboard: Maple. Fretboard radius: 12"". Scale: 648 mm. 22 Frets. Pickup: 3 Vintage single coils. 1 Volume control and 1 tone control. 5-Way blade switch. Fulcrum tremolo. Chrome hardware. Colour: Daphne Blue. Electric Guitar",Sterling by Music Man SUB CT30 Cutlass SSS DBL,€366,https://www.thomann.de/ie/sterling_by_music_man_sub_ct30_cutlass_sss_dbl.htm
Body: Poplar. Neck: Maple. Fretboard: Purpleheart. Fretboard inlays: White dots. Scale: 648 mm. 24 Jumbo frets. Pickup: 1 Infinity humbucker and 2 Infinity single coils. T102 tremolo. 2-Point mounted tremolo. Chrome hardware. Colour: White. Electric Guitar,Ibanez GRG140-WH,€184,https://www.thomann.de/ie/ibanez_grg140_wh.htm
"SSCII (Silent Single Soil System) reduces 50 & 60 Hz mains hum without impacting the sound. No batteries, only transparent noise suppression. Body: Alder. Neck: Maple. Fretboard: Rosewood (Dalbergia latifolia). Neck attachment: Bolt-on. Neck profile: 60's C Vintage Standard. 810, .930. Fretboard inlays: White dot. Frets: 22 Stainless steel medium. Nut: Graph Tech TUSQ. Nut width: 41.9 mm (1.65""). Scale: 648 mm (25.5""). Compound fretboard radius: 229 - 304.8 mm (9"" - 12""). Pickups: Suhr SSV (bridge) humbucker and 2 x Suhr V60LP (neck and middle) single coils. 1 Volume- and 2 tone controls. 5-Way switch. 3-Ply parchment pickguard. Gotoh 510 tremolo. Hardware: Chrome. Suhr locking machine heads. Strings: .010 - .046. Colour: Sonic Blue. Includes a gig bag. Made in the USA. Electric Guitar",Suhr Classic S ST HSS RW SB,"€2,999",https://www.thomann.de/ie/suhr_classic_s_st_hss_rw_sb.htm
"Body: Swamp ash. Top: Poplar. Fretboard: Ebony. Neck: Maple / Walnut multi-ply with carbon fibre reinforcement. Scale: 648 mm (25.5""). Nut width: 41.3 mm (1.625""). Neck profile: Thin C. Frets: 24 X-Jumbo. Hardware: Black. Floyd Rose 1500 series. Pickups: Schecter Diamond Decimator (bridge) and Sustainiac (neck). Colour: Satin Sky Burst. Electric Guitar",Schecter Reaper-6 FR S SIB,"€1,099",https://www.thomann.de/ie/schecter_reaper_6_fr_s_sib.htm
Premium series. Body: Basswood. Top: Poplar burl. Bolt-on neck: Roasted maple. Fretboard: Roasted maple. Fretboard inlays: Black dots. Neck profile: AZ Oval C (thickness 1st fret 21 mm / thickness 12th fret 23 mm). Scale: 648 mm. Fretboard radius: 305 mm. Nut width: 42 mm. Graph Tech nut. 24 Jumbo frets. Pickup: 2 Seymour Duncan Hyperion humbuckers. 1 Volume control and 1 tone control. 5-Way switch. Alter Switch offers extended pickup combination options. Gotoh T1502 tremolo. Gotoh MG-T locking machine heads. Gold-plated hardware. Ex-factory stringing: D'Addario EXL110 .010 - .046. Colour: Charcoal Black Burst. Gigbag included. Electric Guitar,Ibanez AZ242PBG-CKB Premium,"€1,255",https://www.thomann.de/ie/ibanez_az242pbg_ckb_premium.htm
"Body: Basswood. Neck: Maple. Fretboard: Rosewood (Dalbergia latifolia). Frets: 24 Medium jumbo. Scale: 648 mm (25.5""). Nut width: 43 mm (1.69""). Pickups: 2x Humbuckers. Controls: 1 Volume & 1 Tone. 3-Way toogle switch. Tremolo: Modern. Machine heads: Locking. Strings: Ernie Ball 2221 Regular Slinky (Article Nr . ). Colour: Stealth Black. Includes a Deluxe Sterling gig bag by Music Man. Electric Guitar",Sterling by Music Man JP 60 SBK,€799,https://www.thomann.de/ie/sterling_by_music_man_jp_60_sbk.htm
"Body: Basswood. Top: Quilted maple. Bolt-on neck: Heat-treated maple. Fretboard: Heat-treated maple. Fretboard inlays: Black dots. Neck profile: Wolfgang. Compound fretboard radius: 305 - 406 mm (12"" - 16""). Scale: 648 mm (25.5""). Nut width: 41 mm (1.625""). Floyd Rose R2 Locking nut. 22 Jumbo frets. Neck thickness at the 3th fret: 20 mm (0.79""). Neck thickness at the 12th fret: 22 mm (0.88""). Pickup: 2 Direct Mount Wolfgang Humbuckers. 1 Volume control and 1 tone control. 3-Way toggle switch. EVH Branded Floyd Rose Special Double-Locking tremolo. EVH Branded machine heads. Black hardware. Ex-factory stringing: EVH nickel-plated steel .009 - .042. Colour: Chlorine Burst. Electric Guitar",Evh Wolfgang WG Std QM CB,€588,https://www.thomann.de/ie/evh_wolfgang_wg_std_qm_cb.htm
"Nick Johnston Signature Model. Alder body. Neck: Maple. Neck profile: Thin C. Fretboard: Ebony. Fretboard radius: 355 mm. 22 X-Jumbo frets. Graph Tech XL Black Tusq nut. Nut width 42 mm. Scale: 648 mm. Pickup: Schecter Diamond '78 humbucker (bridge) and Schecter Diamond Nick Johnston single coils (middle, neck). 1 Volume control. 1 Tone control (push / pull). 5-Way toggle switch. Schecter locking machine heads. Chrome hardware. Diamond Vintage tremolo. Ex-factory stringing: Ernie Ball Regular Slinky #2221 (.010 - .046). Colour: Atomic Green. Electric Guitar",Schecter Signature Nick Johnston HSS AG,€899,https://www.thomann.de/ie/schecter_signature_nick_johnston_hss_ag.htm
"Body: Mahogany. Top: Koa. Neck: Mahogany/Walnut/Bubinga. Neck type: Wizard. Neck attachment: Bolt-on. Fretboard: Rosewood. Nut width: 43 mm. Scale: 648 mm. Frets: 24 Jescar EVO gold with premium fret edge treatment. Pickups 2x EMG SA, 1x EMG 81 active. Controls: Volume, Tone, 5-Way switch. Tremolo: Edge. Machine heads: Gotoh locking. Hardware: Gold. Finish: Natural Flat. Includes a gig bag. Electric Guitar",Ibanez RG6PKAG-NTF,"€1,585",https://www.thomann.de/ie/ibanez_rg6pkag_ntf.htm
"RGA Series. Body: Meranti. Top: Flamed maple. Bolt-on neck: Maple. Fretobard: Jatoba. White offset dot fretboard inlays. Neck profile: Wizard III (thickness 1st fret 19 mm - thickness 12th fret 21 mm). Scale: 648 mm (25.51""). Fretboard radius: 400 mm (15.75""). Nut width: 43 mm (1.69""). Plastic nut. 24 Jumbo frets. Pickups: 2x Quantum humbuckers. Controls: 1 Volume and 1 Tone. 5-Way switch. F106 bridge. Ibanez machine heads. Black hardware. Factory stringing: Daddario EXL110 .010"" - .046"" (Article Nr. . ). Colour: Transparent grey flat. Electric Guitar",Ibanez RGA42FM-TGF,€394,https://www.thomann.de/ie/ibanez_rga42fm_tgf.htm
"Style: San Dimas Style. Body: Alder. Two-piece neck: Maple. Graphite reinforcement speed neck with rounded edges. Fretboard: Maple. Radius: 304.8 to 406.4 mm (12""-16""). 22 Jumbo frets. Scale: 648 mm. Nut width: 43 mm. Pickups: 1 Seymour Duncan TB4 (bridge) and 1 Seymour Duncan SH1N 59 (neck) humbuckers. 1 Volume control with push/pull function for coil split. 1 No-load tone control. Floyd Rose FRT-O2000 double locking tremolo. Original strings: Fender 250L NPS .009 - .042 (Article Nr: . ). Colour: Snow White. Electric Guitar",Charvel Pro Mod SD1 2H FR SW,€879,https://www.thomann.de/ie/charvel_pro_mod_sd1_2h_fr_sw.htm
"Body: Basswood. Top: Quilted maple. Bolt-on neck: Heat-treated maple. Fretboard: Heat-treated maple. Fretboard inlays: Black dots. Neck profile: Wolfgang. 22 Jumbo frets. Nut width: 41 mm (1.625""). Floyd Rose R2 Locking nut. Scale: 648 mm (25.5""). Compound fretboard radius: 305 - 406 mm (12"" - 16""). Neck thickness at the 3th fret: 20 mm (0.79""). Neck thickness at the 12th fret: 22 mm (0.88""). Pickup: 2 Direct Mount Wolfgang Humbuckers. 1 Volume control and 1 tone control. 3-Way toggle switch. EVH Branded Floyd Rose Special Double-Locking tremolo. EVH Branded machine heads. Black hardware. Ex-factory stringing: EVH nickel-plated steel .009 - .042. Colour: Trans amber. Electric Guitar",Evh Wolfgang WG Std QM TA,€549,https://www.thomann.de/ie/evh_wolfgang_wg_std_qm_ta.htm
Body: Nyatoh. Top: Flamed maple. Bolt-on neck: Roasted maple. Fretboard: Jatoba. White dot fretboard inlays. Neck profile: Wizard III (thickness 1st fret 19 mm / thickness 12th fret 21 mm). Scale: 648 mm. Fretboard radius: 400 mm. Nut width: 43 mm. 24 Jumbo frets. Pickups: 1x DiMarzio The Tone Zone humbucker (bridge) and 1x DiMarzio Air Norton humbucker (neck). Controls: 1x Volume and 1x Tone. 3-Way switch. F106 Bridge. Ibanez machine heads. Gold-plated hardware. Strings: Daddario EXL110 .010-.046. Colour: Blue Reef Gradation. Electric Guitar,Ibanez RG421HPFM-BRG,€639,https://www.thomann.de/ie/ibanez_rg421hpfm_brg.htm
"Poplar body. Quilted maple top. Bolt-on maple neck. Amaranth fretboard. Pearloid Sharkfin fretboard inlays. Scale length: 648 mm (25.51""). Compound fretboard radius: 305 - 406 mm (12""- 16""). Nut width: 43 mm (1.69""). Floyd Rose licensed Jackson locking nut. 24 Jumbo frets. Pickups: 2 Jackson high-output humbuckers. 1 x Volume and 1 x tone control. 3-Way switch. Floyd Roselicensed Jackson double-locking tremolo. Jackson sealed die-cast machine heads. Black hardware. Strings: NPS .009""- .042"". Colour: Transparent Purple Burst. Electric Guitar",Jackson JS32Q DKA Dinky AH TPB,€387,https://www.thomann.de/ie/jackson_js32q_dka_dinky_ah_tpb.htm
Body: Poplar. Neck: Maple. Fretboard: Maple. Fretboard inlays: Black dots. Neck profile: C. Scale: 648 mm. Nut width: 40.6 mm. Frets: 21 Medium jumbo. Pickups: 3 Single coils. 5-Way switch. 1 Volume control. 2 Tone controls. Machine heads: Standard diecast. Tremolo: Synchronised Vintage. Hardware: Chrome. Colour: Black. Electric Guitar,Fender Squier Affinity Strat MN BK,€203,https://www.thomann.de/ie/fender_squier_affinity_mn_bk.htm
Prestige series. Body: Basswood. 5-Piece screwed neck: maple / wenge. Fretboard: Makassar ebony. Off-set Mother of Pearl Dot fretboard inlays. Neck profile: Super Wizard HP (thickness at 1st fret 17 mm / thickness at 12th fret 19 mm). Scale: 648 mm. Fretboard radius: 432 mm. Nut width: 43 mm. Bone nut. 24 Jumbo Stainless Steel frets. Pickups: 2 Fishman Fluence Modern humbuckers (bridge and neck) and 1 Fishman Fluence single-width single coil (middle). 1 x Volume and 1 x tone control. 5-Way switch. Alter Switch offers extended pickup combination options. Lo-Pro Edge Locking Tremolo. Gototh machine heads. Gold-plated hardware. Strings: Daddario EXL120 .009 - .042. Colour: Silver Flat. Includes case. Made in Japan. Electric Guitar,Ibanez RG5170G-SVF,"€2,080",https://www.thomann.de/ie/ibanez_rg5170g_svf.htm
"Body: Mahogany. Top: Poplar. Neck through: Maple. Fretboard: Ebony. Alumiloid Piranha Tooth fretboard inlays. 24 Jumbo frets. Black plastic nut. Nut width: 42.9 mm (1.69""). Scale length: 648 mm (25.51""). Compound fretboard radius: 305 - 406 mm (12""- 16""). Pickups: Seymour Duncan Distortion TB-6 (bridge) and Seymour Duncan Distortion SH-6N (neck) humbuckers. Volume and tone controls. 3-Way switch. Jackson HT6 String-Through-Body Bridge. Black Nickel Hardware. Enclosed Jackson DieCast machine heads. Strings: NPS .009 - .042. Colour: Transparent Black Burst. Electric Guitar",Jackson SL2P MAH HT Pro Soloist TBB,€899,https://www.thomann.de/ie/jackson_sl2p_mah_ht_pro_soloist_tbb.htm
"Body: Swamp ash. Neck: Maple. Neck attachment: Bolt-on. Fretboard: Roasted maple. Solar logo inlay on the 12th fret. Side markers: Glow-in-the-dark Luminlay dots. Neck profile: C. Scale: 648 mm (25.5""). Fretboard radius: 350 mm (13.78""). Nut width: 43 mm (1.69""). Nut: Graphite. Frets: 24 Stainless steel super jumbo. Pickups: 1 Duncan/Solar Alnico V humbucker (bridge) & 1 Duncan Solar Stacked single coil (neck). 1 Volume control and 1 tone control. 3-Way switch. Bridge: Hipshot fixed. Machine heads: Solar 18:1 locking. Hardware: Black. Strings: .009 - .046. Colour: Trans Purple Burst Matte. Electric Guitar",Solar Guitars AB 1.6HTPB Trans Purple,€859,https://www.thomann.de/ie/solar_guitars_ab_1.6htpb_trans_red_purple.htm
"Body: Alder. Bolt-on neck: Maple. Fretboard: Rosewood (Dalbergia latifolia). White pearloid dot fingerboard inlays. Neck profile: Modern D. Compound fretboard radius: 254 - 355.6 mm (10""- 14""). Scale: 648 mm (25.51""). Nut width: 42.8 mm (1.69""). Bone nut. 22 Medium jumbo frets. Pickups: 3 Ultra Noiseless Vintage Strat Single Coils. Controls: master volume with S-1 switch, tone 1 (bridge) and tone 2 (middle and neck). 5-Way switch. 2-Point Deluxe Synchronised Tremolo with pop-in arm. Deluxe Cast / Sealed Locking machine heads. Nickel / chrome hardware. Strings: Fender USA 250L NPS .009 - .042 (Art.. ). Colour: Arctic Pearl. Includes. Elite moulded case. Made in USA. Electric Guitar",Fender AM Ultra Strat RW Arct B-Stock,"€1,759",https://www.thomann.de/ie/fender_am_ultra_strat_rw_arct_b_stock.htm
Poplar body. One-piece maple neck. Bolt-on neck attachment with graphite reinforcement. Amaranth fretboard. Nut width: 42.8 mm. Fretboard radius: 305 mm. Scale: 648 mm. 22 Jumbo frets. 2 Jackson High Output humbucker pickups. 2-Point Fulcrum tremolo. Enclosed diecast Jackson machine heads. Colour: Gloss Black. Electric Guitar,Jackson JS11 Dinky AH BLK,€152,https://www.thomann.de/ie/jackson_js11_dinky_ah_blk.htm
"Fender Custom Shop. Eric Clapton signature model. Body: Alder. Fretboard: Maple. Neck: Maple. 22 Vintage frets. Blocked tremolo. 1-Ply white pickguard. 3 Vintage noiseless single coils. Controls: Master volume, tone and mid-boost. 5-Way switch. Colour: Black. Incl. vintage tweed case. Electric guitar",Fender Clapton Custom Shop BLK,"€3,990",https://www.thomann.de/ie/fender_clapton_custom_shop_blk.htm
Body: Poplar. Bolt-on Neck: Maple. Fretboard: Amaranth. Compound fretboard radius: 305 - 406.4 mm. Sharkfin fretboard inlays. 24 Frets. Nut width: 42.8 mm. Scale: 648 mm. Pickups: 2x Jackson high output humbuckers. Controls: Volume and Tone. Switch: 3-Way. Tremolo: 2-Point fulcrum. Machine heads: Die-Cast. Black hardware. Colour: Snow White. Electric Guitar,Jackson JS22 Dinky DKA AH SW,€208,https://www.thomann.de/ie/jackson_js22_dinky_dka_ah_sw.htm
"Body: Mahogany. Top: Flamed maple, with white binding. One-piece neck: Maple. Fretboard: Jatoba, with binding. 22 Medium frets. Scale: 648 mm. Nut width: 42 mm. Pickups: 2 Resolution single coils and 1 Quantum humbuckers. 5-way switch. 1 volume and 1 tone knob. T102 tremolo. Colour: Transparent Grey Burst. Electric Guitar",Ibanez SA260FM-TGB,€333,https://www.thomann.de/ie/ibanez_sa260fm_tgb.htm
